Molecule_ChEMBL_ID,Molecule_Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard_Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Potential Duplicate,Assay ChEMBL ID,BAO Label,Assay Cell Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Cell ChEMBL ID,Assay Description,Strains,pIC50,Potency_label,Representative_pIC50,Flag Groups,mol_freq,strain_freq
CHEMBL1083769,,,337.81,0.0,3.55,NITD678,C[C@H]1Cc2c([nH]c3ccccc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,IC50,'=',21.9,nM,7.66,,,UO_0000065,0,CHEMBL1248662,organism-based format,,CHEMBL1240532,1,Scientific Literature,Science,,Antimalarial activity against Plasmodium falciparum Dd2 after 72 hrs by SYBR green based fluorescence assay,Dd2,7.66,high_potency,6.904286,,11,3864
CHEMBL1083769,,,337.81,0.0,3.55,NITD678,C[C@H]1Cc2c([nH]c3ccccc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,IC50,'=',192.9,nM,6.71,,,UO_0000065,0,CHEMBL1248666,organism-based format,,CHEMBL1240532,1,Scientific Literature,Science,,Antimalarial activity against NITD678-resistant Plasmodium falciparum Dd2 Clone1 bearing P-type ATPase4 G223R mutations after 72 hrs by SYBR green based fluorescence assay,Dd2,6.71,active,6.904286,NITD678R,11,3864
CHEMBL1083769,,,337.81,0.0,3.55,NITD678,C[C@H]1Cc2c([nH]c3ccccc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,IC50,'=',70.1,nM,7.15,,,UO_0000065,0,CHEMBL1248665,organism-based format,,CHEMBL1240532,1,Scientific Literature,Science,,Antimalarial activity against NITD609-resistant Plasmodium falciparum Dd2 Clone3 bearing P-type ATPase4 D1247Y mutations after 72 hrs by SYBR green based fluorescence assay,Dd2,7.15,active,6.904286,NITD609R,11,3864
CHEMBL1083769,,,337.81,0.0,3.55,173a,C[C@H]1Cc2c([nH]c3ccccc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,IC50,'=',9.0,nM,8.05,,,UO_0000065,0,CHEMBL5097887,organism-based format,,CHEMBL5096184,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum NF54,NF54,8.05,high_potency,8.05,,11,4725
CHEMBL1083769,,,337.81,0.0,3.55,173a,C[C@H]1Cc2c([nH]c3ccccc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,IC50,'=',9.0,nM,8.05,,,UO_0000065,0,CHEMBL5097888,organism-based format,,CHEMBL5096184,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum K1,K1,8.05,high_potency,8.05,,11,5948
CHEMBL1085370,,,337.81,0.0,3.55,9c,C[C@H]1Cc2c([nH]c3ccccc23)[C@]2(N1)C(=O)Nc1ccc(Cl)cc12,IC50,'=',1808.0,nM,5.74,,,UO_0000065,0,CHEMBL1119992,organism-based format,,CHEMBL1155453,1,Scientific Literature,J Med Chem,,Antimalarial activity against drug-sensitive Plasmodium falciparum NF54 infected in human erythrocytes after 48 hrs by [3H]hypoxanthine assay,NF54,5.74,inactive,5.74,MDS,2,4725
CHEMBL1085370,,,337.81,0.0,3.55,173c,C[C@H]1Cc2c([nH]c3ccccc23)[C@]2(N1)C(=O)Nc1ccc(Cl)cc12,IC50,'=',1808.0,nM,5.74,,,UO_0000065,0,CHEMBL5097887,organism-based format,,CHEMBL5096184,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum NF54,NF54,5.74,inactive,5.74,,2,4725
CHEMBL4898173,,,326.28,0.0,2.08,1692365,C[C@H]1Cc2cc(C(=O)NCc3nc(C(F)(F)F)n[nH]3)ccc2O1,IC50,'=',4270.0,nM,5.37,,,UO_0000065,0,CHEMBL4888488,organism-based format,Erythrocyte,CHEMBL4888484,60, Malaria Hit Generation Library,,CHEMBL3833281,"Hit confirmation in dose-response curve in NF54 nanoGlo assay, at 72h",NF54,5.37,inactive,5.605,,2,4725
CHEMBL4898173,,,326.28,0.0,2.08,1692365,C[C@H]1Cc2cc(C(=O)NCc3nc(C(F)(F)F)n[nH]3)ccc2O1,IC50,'=',1450.0,nM,5.84,,,UO_0000065,0,CHEMBL4888491,organism-based format,Erythrocyte,CHEMBL4888484,60, Malaria Hit Generation Library,,CHEMBL3833281,"Hit confirmation in dose-response curve in NF54 nanoGlo assay, at 12h",NF54,5.84,inactive,5.605,,2,4725
CHEMBL2229118,FUMIQUINAZOLINE G,,358.4,0.0,2.85,9,C[C@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)n2c1nc1ccccc1c2=O,IC50,'=',3680.0,nM,5.43,,,UO_0000065,0,CHEMBL5038335,organism-based format,,CHEMBL5036370,1,Scientific Literature,ACS Med Chem Lett,,Antimalarial activity against CQ-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition incubated for 48 hrs by SYBR Green I dye based fluorescence assay,3D7,5.43,inactive,5.43,CQS,1,7375
CHEMBL3235373,,,720.83,1.0,2.09,1,C[C@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)Cc2ccccc2)[C@@H](C)OC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2CCCN2C1=O,IC50,'=',610.0,nM,6.21,,,UO_0000065,0,CHEMBL3241194,organism-based format,,CHEMBL3232714,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against erythrocytic stages of Plasmodium falciparum NF54,NF54,6.21,active,6.21,,1,4725
CHEMBL4637566,,,525.01,2.0,5.15,15b,C[C@H]1NC(C(=O)NNC(=O)c2ccc(Nc3ccnc4cc(Cl)ccc34)cc2)Cc2c1[nH]c1ccccc21,IC50,'=',1210.0,nM,5.92,,,UO_0000065,0,CHEMBL4614043,organism-based format,,CHEMBL4613217,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2,W2,5.92,inactive,5.92,CQR,1,5923
CHEMBL4087746,,,678.75,2.0,0.14,3; beta-6dglc-NDI,C[C@H]1O[C@@H](n2cc(CNc3cc4c5c(ccc6c5c3C(=O)N(CCCN(C)C)C6=O)C(=O)N(CCCN(C)C)C4=O)nn2)[C@H](O)[C@@H](O)[C@@H]1O,IC50,'=',225.0,nM,6.65,,,UO_0000065,0,CHEMBL4028413,assay format,,CHEMBL4024795,1,Scientific Literature,J Med Chem,,Antimalarial activity against erythrocyte stage of Plasmodium falciparum 3D7 preincubated for 48 hrs followed by [3H]-hypoxanthine addition measured after 18 hrs by liquid scintillation counting,3D7,6.65,active,6.65,,1,7375
CHEMBL3800333,,,276.26,0.0,-1.08,12,C[C@H]1O[C@@H](n2cnc3c(N)nc(C#N)nc32)[C@H](O)[C@@H]1O,IC50,'=',33500.0,nM,4.47,,,UO_0000065,0,CHEMBL3800916,organism-based format,,CHEMBL3797121,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against erythrocytic stage of Plasmodium falciparum K1 after 18 hrs by [3H]-hypoxanthine incorporation assay,K1,4.47,inactive,4.47,,1,5948
CHEMBL3797375,,,285.69,0.0,-0.3,1,C[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O,IC50,'=',17500.0,nM,4.76,,,UO_0000065,0,CHEMBL3800916,organism-based format,,CHEMBL3797121,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against erythrocytic stage of Plasmodium falciparum K1 after 18 hrs by [3H]-hypoxanthine incorporation assay,K1,4.76,inactive,4.76,,1,5948
CHEMBL3799380,,,269.24,0.0,-0.81,3,C[C@H]1O[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](O)[C@@H]1O,IC50,'=',1000.0,nM,6.0,,,UO_0000065,0,CHEMBL3800916,organism-based format,,CHEMBL3797121,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against erythrocytic stage of Plasmodium falciparum K1 after 18 hrs by [3H]-hypoxanthine incorporation assay,K1,6.0,active,6.0,,1,5948
CHEMBL3800167,,,377.14,0.0,-0.35,5,C[C@H]1O[C@@H](n2cnc3c(N)nc(I)nc32)[C@H](O)[C@@H]1O,IC50,'=',55900.0,nM,4.25,,,UO_0000065,0,CHEMBL3800916,organism-based format,,CHEMBL3797121,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against erythrocytic stage of Plasmodium falciparum K1 after 18 hrs by [3H]-hypoxanthine incorporation assay,K1,4.25,inactive,4.25,,1,5948
CHEMBL3799800,,,266.26,0.0,-1.37,7,C[C@H]1O[C@@H](n2cnc3c(N)nc(N)nc32)[C@H](O)[C@@H]1O,IC50,'=',15600.0,nM,4.81,,,UO_0000065,0,CHEMBL3800916,organism-based format,,CHEMBL3797121,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against erythrocytic stage of Plasmodium falciparum K1 after 18 hrs by [3H]-hypoxanthine incorporation assay,K1,4.81,inactive,4.81,,1,5948
CHEMBL3799313,,,281.28,0.0,-1.67,8,C[C@H]1O[C@@H](n2cnc3c(N)nc(NN)nc32)[C@H](O)[C@@H]1O,IC50,'=',42000.0,nM,4.38,,,UO_0000065,0,CHEMBL3800916,organism-based format,,CHEMBL3797121,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against erythrocytic stage of Plasmodium falciparum K1 after 18 hrs by [3H]-hypoxanthine incorporation assay,K1,4.38,inactive,4.38,,1,5948
CHEMBL2368047,,,658.83,2.0,6.89,12,C[C@H]1[C@@H](C#Cc2ccc(C#C[C@H]3O[C@@H]4O[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)cc2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',30.0,nM,7.52,,,UO_0000065,0,CHEMBL763418,organism-based format,,CHEMBL1132443,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity against chloroquine-sensitive Plasmodium falciparum NF54,NF54,7.52,high_potency,7.52,CQS,1,4725
CHEMBL2368043,,,658.83,2.0,6.89,13,C[C@H]1[C@@H](C#Cc2cccc(C#C[C@H]3O[C@@H]4O[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)c2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',36.0,nM,7.44,,,UO_0000065,0,CHEMBL763418,organism-based format,,CHEMBL1132443,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity against chloroquine-sensitive Plasmodium falciparum NF54,NF54,7.44,active,7.44,CQS,1,4725
CHEMBL4645576,,,336.35,0.0,3.8,36,C[C@H]1[C@@H](C(F)(F)F)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',6.2,nM,8.21,,,UO_0000065,0,CHEMBL5246785,organism-based format,,CHEMBL5244272,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum W2,W2,8.21,high_potency,8.21,,2,5923
CHEMBL4645576,,,336.35,0.0,3.8,71a,C[C@H]1[C@@H](C(F)(F)F)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',6.2,nM,8.21,,,UO_0000065,0,CHEMBL4616738,organism-based format,,CHEMBL4616581,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum W2,W2,8.21,high_potency,8.21,,2,5923
CHEMBL1092060,,,653.86,2.0,5.68,29,C[C@H]1[C@@H](CC(=O)N(CCCCNC(=O)OC(C)(C)C)CCCNC(=O)OC(C)(C)C)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',4.8,nM,8.32,,,UO_0000065,0,CHEMBL1107039,organism-based format,,CHEMBL1156965,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as [3H]hypoxanthine incorporation after 24 hrs by liquid scintillation and luminescence counting,3D7,8.32,high_potency,8.32,CQS,1,7375
CHEMBL3217133,,,526.55,0.0,2.54,32,C[C@H]1[C@@H](CC(=O)N(CCCN)CCCCN)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',108.0,nM,6.97,,,UO_0000065,0,CHEMBL1107039,organism-based format,,CHEMBL1156965,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as [3H]hypoxanthine incorporation after 24 hrs by liquid scintillation and luminescence counting,3D7,6.97,active,6.97,CQS,1,7375
CHEMBL1092061,,,653.86,2.0,5.68,30,C[C@H]1[C@@H](CC(=O)NCCCCN(CCCNC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',2.6,nM,8.59,,,UO_0000065,0,CHEMBL1107039,organism-based format,,CHEMBL1156965,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as [3H]hypoxanthine incorporation after 24 hrs by liquid scintillation and luminescence counting,3D7,8.59,high_potency,8.59,CQS,1,7375
CHEMBL3215805,,,526.55,0.0,2.46,33,C[C@H]1[C@@H](CC(=O)NCCCCNCCCN)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',727.0,nM,6.14,,,UO_0000065,0,CHEMBL1107039,organism-based format,,CHEMBL1156965,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as [3H]hypoxanthine incorporation after 24 hrs by liquid scintillation and luminescence counting,3D7,6.14,active,6.14,CQS,1,7375
CHEMBL1092059,,,653.86,2.0,5.68,28,C[C@H]1[C@@H](CC(=O)NCCCN(CCCCNC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',4.3,nM,8.37,,,UO_0000065,0,CHEMBL1107039,organism-based format,,CHEMBL1156965,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as [3H]hypoxanthine incorporation after 24 hrs by liquid scintillation and luminescence counting,3D7,8.37,high_potency,8.37,CQS,1,7375
CHEMBL3216924,,,526.55,0.0,2.46,31,C[C@H]1[C@@H](CC(=O)NCCCNCCCCN)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',81.0,nM,7.09,,,UO_0000065,0,CHEMBL1107039,organism-based format,,CHEMBL1156965,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as [3H]hypoxanthine incorporation after 24 hrs by liquid scintillation and luminescence counting,3D7,7.09,active,7.09,CQS,1,7375
CHEMBL504466,,,544.09,2.0,5.45,8h,C[C@H]1[C@@H](CC(=O)NCCCNc2ccnc3cc(Cl)ccc23)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',8.22,nM,8.09,,,UO_0000065,0,CHEMBL954346,organism-based format,,CHEMBL1153338,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1 infected type A+ human erythrocytes after 24 hrs by [G-3H]hypoxanthine uptake,K1,8.09,high_potency,8.09,CQR,2,5948
CHEMBL504466,,,544.09,2.0,5.45,8h,C[C@H]1[C@@H](CC(=O)NCCCNc2ccnc3cc(Cl)ccc23)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',9.34,nM,8.03,,,UO_0000065,0,CHEMBL954345,organism-based format,,CHEMBL1153338,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected type A+ human erythrocytes after 24 hrs by [G-3H]hypoxanthine uptake,3D7,8.03,high_potency,8.03,CQS,2,7375
CHEMBL1084726,,,834.14,3.0,5.17,24,C[C@H]1[C@@H](CC(=O)NCc2cccc(CNC(=O)CCSSCCNC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@@H]43)c2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',91.0,nM,7.04,,,UO_0000065,0,CHEMBL1119393,organism-based format,,CHEMBL1155550,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as inhibition of [3H]hypoxanthine incorporation after 48 hrs by liquid scintillation counting,3D7,7.04,active,7.04,CQS,1,7375
CHEMBL2368044,,,694.86,2.0,7.33,8,C[C@H]1[C@@H](CC(=O)c2ccc(C(=O)C[C@H]3O[C@@H]4O[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)cc2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',1.9,nM,8.72,,,UO_0000065,0,CHEMBL763418,organism-based format,,CHEMBL1132443,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity against chloroquine-sensitive Plasmodium falciparum NF54,NF54,8.72,high_potency,8.72,CQS,1,4725
CHEMBL2368045,,,690.92,2.0,8.25,9,C[C@H]1[C@@H](CC(=O)c2cccc(C(=O)C[C@H]3O[C@@H]4C[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)c2)O[C@@H]2C[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',1.9,nM,8.72,,,UO_0000065,0,CHEMBL763418,organism-based format,,CHEMBL1132443,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity against chloroquine-sensitive Plasmodium falciparum NF54,NF54,8.72,high_potency,8.72,CQS,1,4725
CHEMBL2393394,,,606.8,2.0,5.88,11,C[C@H]1[C@@H](CC(CO)C[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',0.87,nM,9.06,,,UO_0000065,0,CHEMBL3602173,organism-based format,,CHEMBL3600384,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against Plasmodium falciparum NF54 infected in human erythrocytes after 48 hrs by [3H]hypoxanthine incorporation assay,NF54,9.06,high_potency,9.06,,2,4725
CHEMBL2393394,,,606.8,2.0,5.88,11,C[C@H]1[C@@H](CC(CO)C[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',1.1,nM,8.96,,,UO_0000065,0,CHEMBL3602172,organism-based format,,CHEMBL3600384,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 72 hrs by SYBR Green I assay,3D7,8.96,high_potency,8.96,,2,7375
CHEMBL5280033,,,738.86,2.0,9.15,58a,C[C@H]1[C@@H](CC(F)(F)c2ccc(C(F)(F)C[C@H]3O[C@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)cc2)O[C@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',28.0,nM,7.55,,,UO_0000065,0,CHEMBL5257532,organism-based format,,CHEMBL5257025,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum NF54 assessed as inhibition of cell growth incubated for 72 hrs by SYBR Green I staining based fluorescence analysis,NF54,7.55,high_potency,7.55,,1,4725
CHEMBL1171275,,,622.8,1.0,4.99,5,C[C@H]1[C@@H](CC(O)(CO)C[C@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',0.59,nM,9.23,,,UO_0000065,0,CHEMBL760272,organism-based format,,CHEMBL1136720,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity against chloroquine-sensitive Plasmodium falciparum NF 54,NF54,9.23,high_potency,9.23,CQS,1,4725
CHEMBL4642041,,,1107.83,,,12,C[C@H]1[C@@H](CCC(=O)NCCCCN(CCCCNC(=O)CC[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)C(=O)CCC(=O)NCCNc2ccnc3cc(Cl)ccc23)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',52.3,nM,7.28,,,UO_0000065,0,CHEMBL4616084,organism-based format,,CHEMBL4613311,1,Scientific Literature,ACS Med Chem Lett,,Antiplasmodial activity against chloroquine resistant Plasmodium falciparum FcB1/Columbia infected in human erythrocytes preincubated for 24 hrs followed by [3H]-hypoxanthine addition and measured after 24 hrs by liquid scintillation analysis,FcB1,7.28,active,7.28,CQR,1,748
CHEMBL3601863,,,326.43,0.0,3.01,12,C[C@H]1[C@@H](CCCO)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',11.6,nM,7.94,,,UO_0000065,0,CHEMBL3602172,organism-based format,,CHEMBL3600384,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 72 hrs by SYBR Green I assay,3D7,7.94,high_potency,7.94,,1,7375
CHEMBL3601865,,,634.81,2.0,6.2,5,C[C@H]1[C@@H](CCCOC(=O)C[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',2.6,nM,8.59,,,UO_0000065,0,CHEMBL3602172,organism-based format,,CHEMBL3600384,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 72 hrs by SYBR Green I assay,3D7,8.59,high_potency,8.59,,1,7375
CHEMBL505378,,,790.93,3.0,9.27,14,C[C@H]1[C@@H](CCCOP(=O)(OCCC[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)Oc2ccccc2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',0.21,nM,9.68,,,UO_0000065,0,CHEMBL985931,organism-based format,,CHEMBL1143376,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by [3H]hypoxanthine uptake,3D7,9.68,high_potency,9.68,CQS,1,7375
CHEMBL507226,,,712.86,3.0,7.9,15,C[C@H]1[C@@H](CCCOP(C)(=O)OCCC[C@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',0.5,nM,9.3,,,UO_0000065,0,CHEMBL985931,organism-based format,,CHEMBL1143376,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by [3H]hypoxanthine uptake,3D7,9.3,high_potency,9.3,CQS,1,7375
CHEMBL1093451,,,476.1,0.0,3.02,18,C[C@H]1[C@@H](CCN(CCCN)CCCCN)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',15.2,nM,7.82,,,UO_0000065,0,CHEMBL1107039,organism-based format,,CHEMBL1156965,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as [3H]hypoxanthine incorporation after 24 hrs by liquid scintillation and luminescence counting,3D7,7.82,high_potency,7.82,CQS,1,7375
CHEMBL450980,,,757.07,2.0,7.69,32,C[C@H]1[C@@H](CCN2CCC(C3CCN(CC[C@H]4O[C@@H]5O[C@@]6(C)CC[C@H]7[C@H](C)CC[C@@H]([C@H]4C)[C@@]57OO6)CC3)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',0.46,nM,9.34,,,UO_0000065,0,CHEMBL985931,organism-based format,,CHEMBL1143376,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by [3H]hypoxanthine uptake,3D7,9.34,high_potency,9.34,CQS,1,7375
CHEMBL2368843,,,379.54,0.0,4.11,28,C[C@H]1[C@@H](CCN2CCCCC2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',4.83,nM,8.32,,,UO_0000065,0,CHEMBL762011,organism-based format,,CHEMBL1135984,1,Scientific Literature,J Med Chem,,In vitro inhibitory concentration against chloroquine-resistant Plasmodium falciparum K1,K1,8.32,high_potency,8.32,CQR,1,5948
CHEMBL2368854,,,470.65,0.0,4.44,26,C[C@H]1[C@@H](CCN2CCN(Cc3ccccc3)CC2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',4.22,nM,8.38,,,UO_0000065,0,CHEMBL762011,organism-based format,,CHEMBL1135984,1,Scientific Literature,J Med Chem,,In vitro inhibitory concentration against chloroquine-resistant Plasmodium falciparum K1,K1,8.37,high_potency,8.37,CQR,1,5948
CHEMBL2368845,,,491.07,1.0,5.1,21,C[C@H]1[C@@H](CCN2CCN(c3ccc(Cl)cc3)CC2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',8.16,nM,8.09,,,UO_0000065,0,CHEMBL762011,organism-based format,,CHEMBL1135984,1,Scientific Literature,J Med Chem,,In vitro inhibitory concentration against chloroquine-resistant Plasmodium falciparum K1,K1,8.09,high_potency,8.09,CQR,2,5948
CHEMBL2368845,,,491.07,1.0,5.1,66a,C[C@H]1[C@@H](CCN2CCN(c3ccc(Cl)cc3)CC2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',8.16,nM,8.09,,,UO_0000065,0,CHEMBL4616736,organism-based format,,CHEMBL4616581,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum K1,K1,8.09,high_potency,8.09,,2,5948
