Scaffold,count
c1ccc(CN2CCC(Nc3cc(N4CCCCC4)nc4ccccc34)CC2)cc1,1
c1ccc(CCCc2ccc(CN3CCOCC3)cc2)cc1,1
C1CC[NH+](C2CCC3CCC4C5CC([NH+]6CCCCC6)CC5CCC4C3C2)CC1,1
O=C(Cc1ccccc1)NCCc1ccc(CNc2ccc3ncncc3c2)cc1,1
O=C(CN1CCCC1)N1CC2CC(c3ccccc3)C(C1)C(c1ccccc1)C2,1
O=C(CCCCCNc1ccnc2ccccc12)NC1C(=O)N(c2ccccc2)C1C=Cc1ccccc1,1
O=C(NCCCNc1cccc2ccccc12)NC1C(=O)N(c2ccccc2)C1C=Cc1ccccc1,1
O=C(NCC12CC(CN1Cc1ccccc1)C2)C1(c2ccccc2)CC1,1
c1ccc(CCOC2CC3(CCCCC3)OO2)cc1,1
O=C1Oc2ccccc2Oc2ccccc21,1
O=C(CNC(=O)N1CCCCC1)NCC(=O)NC(C(=O)N1CCN=C1COc1ccccc1)c1ccccc1,1
c1ccc(Nc2cc3[nH]c(-c4ccncc4)nc3cn2)nc1,1
c1ccc(CN2CCC(Nc3cc(N4CCNCC4)nc4ccccc34)CC2)cc1,1
O=c1occcc1Cc1cccc(Cc2cccoc2=O)c1,1
c1ccc(Nc2cc3[nH]c(-c4ccccn4)nc3cn2)nc1,1
C1=CC23CCC4CCCCC4C2CCC1C3,1
C1=C(N2CCN(c3ccccc3)CC2)CCc2ccccc21,1
O=C1NC(=O)C2(CCN(Cc3ccccc3)CC2)N1CCc1ccccc1,1
c1ccc(Cc2ccsc2)cc1,1
O=C(COc1ccccc1)OC(Cn1ccnc1)c1ccccc1,1
c1ccc(C2CC3CC(c4ccccc4)C2CN(CCN2CCNCC2)C3)cc1,1
C1=CC(CC2CCCCC2)OOC1,1
O=C1c2ccc3c4c(ccc(c24)C(=O)C1CNc1c2ccccc2nc2ccccc12)C(=O)N(CCn1ccnc1)C3=O,1
O=C(CCC(=O)OC1CC2CCCC3CCC4OOC32C(O4)O1)OCC(CC1CC2CCCC3CCC4OOC32C(O1)O4)CC1CC2CCCC3CCC4OOC32C(O1)O4,1
c1csc(C2CC3CCCC4CCC5OOC43C(O5)O2)c1,1
O=C1c2cccc3c(N4CCOCC4)ccc(c23)C(=O)N1CCNc1ccnc2ccccc12,1
O=C(NCc1ccccc1)C1=CC2c3ccccc3C1c1ccccc12,1
c1ccc2c(-n3cc(C4CC4)nn3)ccnc2c1,1
O=C(CCN1CCCC1)Nc1cc(-c2ccccc2)nc2ccccc12,1
O=C(NCc1ccccc1)c1cncc2nnc(-c3ccccc3)n12,1
O=S(=O)(c1ccc(-n2cc(COc3cccc4cc5[n+](cc34)CCc3cc4c(cc3-5)OCO4)nn2)cc1)N1CCOCC1,1
O=C(CN1CCCCC1)Nc1cc(Nc2ccnc3ccccc23)cc(C(=O)N2CCN(Cc3ccccc3)CC2)c1,1
O=C(CN1CCCCC1)Nc1cc(COC(=O)NCc2ccccc2)cc(Nc2ccnc3ccccc23)c1,1
N=C(Nc1ccc(-c2ccc(-c3ccc(NC(=N)c4ncccn4)cc3)o2)cc1)c1ncccn1,1
O=C1c2cccc(N3CCCCC3)c2C(=O)N1CCCNc1ccnc2ccccc12,1
O=C(NCc1ccccc1)C1CNCC1c1ccc2sccc2c1,1
c1cc[n+](Cc2ccc(C[n+]3ccc(N4CCCC4)cc3)cc2)cc1,1
c1nnc(SC2CCCC2)nc1-c1cnnc(SC2CCCC2)n1,1
c1ccc(CCNC2CCCCCCC2)cc1,1
c1nncc(-c2cnnc(SC3CCCC3)n2)n1,1
O=C1C=CCC(C(=O)OCc2ccccc2OC2OCCCC2OC(=O)c2ccccc2)C1,1
O=c1[nH]cnc2nc[nH]c12,1
O=C1C(=Cc2ccccc2)Oc2c(CN3CCOCC3)cccc21,1
O=C1C=CC2C=CC3C(Cc4ccc5c(c4)OCO5)C4CC1C2C34,1
C1=CCCC2Cc3ccccc3OC2C2CC2CC1,1
c1ccc(-c2cc(-c3ccccc3)n(-c3ccccc3)n2)cc1,1
O=C1CCC(c2cccnc2)N1,1
O=C1CC(=O)C2=CC3(CCN(C(=O)CCC(=O)N(CCCCNC(=O)CCC4CC5CCCC6CCC7OOC65C(O4)O7)CCCNC(=O)CCC4CC5CCCC6CCC7OOC65C(O4)O7)CC3)OOC2C1,1
O=C1C=C(NCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,1
O=C(c1ccc(C2CCC3(CC2)OOC2(OO3)C3CC4CC(C3)CC2C4)cc1)N1CCOCC1,1
C=C1CCC2c3[nH]c4ccccc4c3CCN2C1,1
O=C(C=NOCc1ccccc1)NCCCCCCCNc1ccnc2ccccc12,1
C=C1CCC2CCCCC2C1CCc1ccoc1,1
c1cnc2ccc(N3CCCC3)cc2c1,1
c1ccc(COCc2ccc(CC3CC4CCCCC45COC3OO5)cc2)cc1,1
c1c[n+](CCCCc2ccc3ccc(CCCC[n+]4ccsc4)cc3c2)cs1,1
c1cc(C2CC3CCCC4CCC5OOC43C(O5)O2)[nH]c1CN1CCSCC1,1
C(#Cc1cc2ccccc2[nH]1)c1cccnc1,1
C1=CC(c2ccc[nH]2)=NC1=Cc1[nH]c2cc1CCCCCCC2,1
O=C1C2C(=O)C34OCCC2C2C=CCC15CCC1CCCCC1(CC253)O4,1
N=C(Nc1ccc(Oc2ccc(Oc3ccc(NC(=N)C4CCCCC4)cc3)cc2)cc1)C1CCCCC1,1
N=C(Nc1ccc(Oc2cccc(Oc3ccc(NC(=N)c4ccc(-c5ccccc5)cc4)cc3)c2)cc1)c1ccc(-c2ccccc2)cc1,1
c1ccc2c(NC3CCN(C4CCCCC4)CC3)nc(N3CCCNCC3)nc2c1,1
O=C1C=C2CCC=CC3C=CC(O3)C2O1,1
O=C(Cn1ccc(=O)[nH]c1=O)NCCNCCNC(c1ccccc1)(c1ccccc1)c1ccccc1,1
c1cnc2ccc(Nc3ccnc4ncnn34)cc2c1,1
c1cc(Nc2ccc(NC3=NCCS3)cc2)ccc1NC1=NCCS1,1
O=C1c2ccccc2C(=O)N1CCNC(=S)Nc1ccc(Nc2ccc(NC(=S)NCCN3C(=O)c4ccccc4C3=O)cc2)cc1,1
O=C(Nc1ccccc1)Nc1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,1
O=C(NCc1ccccc1)c1nc2cccc(CSCc3ccccc3)c2c(=O)[nH]1,1
c1ncc(CCOc2nncc(-c3cnnc(OCCc4cncs4)n3)n2)s1,1
O=C1CN(Cc2ccccc2)CCN1CCCn1c2ccccc2c2ccccc21,1
c1ccc2c(c1)c1ccccc1n2CCCN1CC2CCC(C2)C1,1
O=C(Nc1nc(-c2cccnc2)cs1)c1ccccc1,1
O=C1C=CC2=CC(=O)c3ccccc3C2=C1,1
O=C(Nc1cccc(-c2cc[nH]c2)c1)N1CCc2ccccc21,1
O=C(CCC1OOC2(CCCCC2)OO1)Nc1ccccc1,1
O=C(NCCCNc1ccnc2ccccc12)NC1C(=O)N(c2ccccc2)C1C=Cc1ccccc1,1
C=C1OC(=O)C2CCCCC(=O)C12,1
c1ccc(Cn2c(N3CCC(Nc4ccnc5ccccc45)CC3)nc3ccccc32)cc1,1
O=C1CCCC2c3c(c4ccccc4n3Cc3ccncc3)CCN12,1
O=C(NC1CC1)c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccccc3)CC2)cc1,1
O=C(c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccccc3)CC2)cc1)N1CCCC1,1
c1ccc(Cn2c(NC3CCN(CCc4ccccn4)CC3)nc3ccccc32)cc1,1
O=C(Nc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc3ccccc3c2)cc1,1
O=C(Oc1cccc2oc(-c3ccccc3)c(OC3CCCO3)c(=O)c12)c1ccccc1,1
C1CCC2(CC1)OOC1OCCC12,1
c1ccc(-c2cc3ncnc(NC4CCCNC4)c3s2)cc1,1
C1CC2CCC3OOC24C(C1)CC(CCN1CCC(C2CCN(CCC5CC6CCCC7CCC8OOC76C(O5)O8)CC2)CC1)OC4O3,1
O=C1C(N(Cc2cn(-c3ccnc4ccccc34)nn2)Cc2cn(-c3ccnc4ccccc34)nn2)C(C=Cc2ccccc2)N1Cc1ccccc1,1
c1ccc(-c2nnc3cncc(OCCc4ccco4)n23)cc1,1
c1ccc(C2CC3CCN(CCCN4CCNCC4)C2C(c2ccccc2)C3)cc1,1
O=C(CNC(=O)c1cn2c3c(c(N4CCNCC4)ccc3c1=O)CCC2)OC(c1ccnc2ccccc12)C1CC2CCN1CC2,1
O=C(CCCNc1ccnc2ccccc12)NC1C(=O)N(c2ccccc2)C1C=Cc1ccccc1,1
O=C(NCCNc1cccc2ccccc12)NC1C(=O)N(C2CCCCC2)C1C=Cc1ccccc1,1
O=C(CCN1CCNCC1)N1CCC2(N3CCNCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,1
O=C(CCN1CCNCC1)NC1CC2(N3CCNCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,1
O=C1CC2C3=COC(C4CCC=CC4=O)=CC3=CC(=O)C2O1,1
O=C1C=C(CCCc2nnn[nH]2)C(=O)c2ccccc21,1
O=C(c1ccc(CCN2CCC(Nc3nc4ccccc4[nH]3)CC2)cc1)N1CCCC1,1
C(=NN=c1scc(-c2ccccc2)n1-c1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,1
O=C(CCc1nc2ccccc2[nH]1)NCCCNc1ccnc2ccccc12,1
c1cc(OCCCCCCOc2cccc(C3=NCCN3)c2)cc(C2=NCCN2)c1,1
O=C1CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CN1,1
O=C1CNC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)CN1,1
O=C(OCc1ccccc1)C1=CN(CCCC(=O)N(CCN2CCOCC2)Cc2ccc(-c3ccccc3)cc2)C(=O)NC1c1ccccc1,1
O=S(=O)(c1ccccc1)N1CCN(c2ccnc(-c3ccccn3)n2)CC1,1
N=C1C=C(c2cccc3ccccc23)c2ccccc2C1=N,1
C1CCC2CC3(CCC2C1)CO3,1
c1ccc(-c2cc(CNCCC3CCCN4CCCCC34)cn2Nc2ccnc3ccccc23)cc1,1
c1cnn(-c2ccc(-c3cc4ncncc4s3)cc2)c1,1
c1ccc(-c2ncc(-c3cccnc3)cn2)cc1,1
C(C=Cc1ccccc1)=Cc1ccccc1,1
c1ccc2c(-n3cc(OC4CCCCO4)nn3)ccnc2c1,1
O=C1C(OCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)=C(C2CCCCC2)C(=O)c2ccccc21,1
O=C(CCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)OC1=CC(=O)c2ccccc2C1=O,1
c1ccc2oc3cc(=Nc4cc[nH+]cc4)c4ccccc4c-3nc2c1,1
O=C(CC1CCC2(CC1)OOC1(CCCCC1)OO2)NCCCN1CCN(CCCNC(=O)CC2CCC3(CC2)OOC2(CCCCC2)OO3)CC1,1
O=C1NC(=O)c2ccc3c4c(ccc1c24)C(=O)C(CCNc1c2ccccc2nc2ccccc12)C3=O,1
O=C(CN1C(=O)c2ccc(N3CCOCC3)cc2C1=O)NCCNc1ccnc2ccccc12,1
O=C1C=Cc2ccccc2C12C(=O)C=Cc1ccccc12,1
O=C(C=Cc1ccccc1)NCCc1cccc2c1OCO2,1
O=S(=O)(NC1Cc2ccccc2N(Cc2cnc[nH]2)C1)c1cccnc1,1
c1ccc(Oc2cnn(-c3cccnn3)c2)cc1,1
C1=CN(c2ccccc2)CCC1=[N+]1CCCC1,1
O=C(c1ccc(C2CCC3(CC2)OOC2(OO3)C3CC4CC(C3)CC2C4)cc1)N1CCCNCC1,1
O=C1CCC2C(CCC3OC4CCC5CCCCC5C4CCC32)CO1,1
O=C(C=Cc1ccc2c(c1)OCO2)OCc1ccc2c(c1)C(=O)c1ccccc1C2=O,1
C1CCN(C2CCC3(CC2)OOC2(OO3)C3CC4CC(C3)CC2C4)CC1.c1ccccc1,1
O=C(OC1CCCCC1)c1c[nH]c2ccc(Oc3ccccc3)cc2c1=O,1
O=C(OC1CCCCC1)c1c[nH]c2cc(Oc3ccccc3)ccc2c1=O,1
O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(N2CCCCC2)c1,1
O=C1C=CC2CC3COC4=CC(=O)C15CCC1CCCCC16CC25C43O6,1
O=C(CN1CCNCC1)NC1CC2CC(c3ccccc3)C1C(c1ccccc1)C2,1
c1ccc(COc2ccccc2OCc2ccccc2)cc1,1
O=C(CN1CCNCC1)OC1CC2CC(c3ccccc3)C1C(c1ccccc1)C2,1
O=c1cc(-c2ccc(CN3CCN(Cc4ccccc4)CC3)nc2)[nH]c2ccccc12,1
O=C(NCC(=O)N(CCCNc1c2ccccc2nc2ccccc12)CCCNc1c2ccccc2nc2ccccc12)OCC1c2ccccc2-c2ccccc21,1
O=C(CCC(=O)N(CCCNc1c2ccccc2nc2ccccc12)CCCNc1c2ccccc2nc2ccccc12)OCC1c2ccccc2-c2ccccc21,1
O=c1[nH]c2ccccc2cc1-c1ccc2ccccc2c1,1
c1cc(-c2cc(-c3ccc(C4=NCCN4)cc3)on2)ccc1C1=NCCN1,1
O=c1[nH]c2ccccc2cc1CN(Cc1ccc2c(c1)OCO2)C(=S)Nc1ccccc1,1
O=C(Nc1cc(-c2cccnc2)cs1)c1cc(-c2ccccc2)nc2ccccc12,1
O=C(CCC(=O)N1CCOCC1)N(CCCNc1c2ccccc2nc2ccccc12)CCCNc1c2ccccc2nc2ccccc12,1
O=C(NN=Cc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,1
O=C(Nc1nc(-c2ccccn2)cs1)c1cscn1,1
c1ccc(COCC2CC3CCCCC34COC2OO4)cc1,1
C1=CC2Cc3nc4ccccc4c(NCCCN4CCC(CC5Cc6ccccc6C5)CC4)c3C(C1)C2,1
c1ccc(-c2csc(-c3cccnc3)n2)cc1,1
O=C1c2ccccc2C(=O)N1CCCCCCCCCC[P+](Cc1ccccc1)(Cc1ccccc1)Cc1ccccc1,1
O=C1c2ccccc2C(=O)N1CCCCCCCCCC[P+](C1CCCCC1)(C1CCCCC1)C1CCCCC1,1
c1ccc(-c2c[nH]c(-c3ccccc3)n2)cc1,1
C1=NC(c2ccco2)NC(NCCCOc2ccccc2)=N1,1
O=C(CNC(=O)N1CCCCC1)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1COc1ccccc1,1
c1ccc(-c2cccc(-c3ccsc3)c2)cc1,1
O=C1C=NC2CCC=CC12c1ccc2c(c1)OCO2,1
O=C(Cc1ccccc1)OC1C=CC23c4cc5c(cc4CN(CC2OC(=O)Cc2ccccc2)C3C1)OCO5,1
c1ccc(-n2ccc(CN3CCCC3)c2)cc1,1
O=C(CN1C(=O)c2ccc(N3CCNCC3)cc2C1=O)NCCNc1ccnc2ccccc12,1
O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,1
C1CC2CCCC3CCC(C1)C23,1
O=C(Nc1cccc(-c2nc3ncccc3o2)c1)c1ccoc1,1
O=c1[nH]c2ccc3c(c2cc1-c1ccccc1)OCO3,1
c1ccc(-c2cc3ncncc3o2)cc1,1
O=C(Nc1cccc2ccccc12)c1ccnn1Cc1ccccc1,1
O=C1OC2C(=O)C=C3CCNC3C2c2cc3c(cc21)OCO3,1
O=C(C=Cc1ccccc1)OCCc1ccc2c(c1)OCO2,1
O=C1C=C(c2ccc(OCCCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)cc2)C(=O)c2ccccc21,1
c1ccc(C(Sc2nc3ccccc3s2)c2cccnc2)cc1,1
O=C1C=CC2(C=CCO2)CC1,1
c1ccc(C(Sc2ccc3ccccc3c2)c2cccnc2)cc1,1
O=P(OCC1CC2CCCC3CCC4OOC32C(O1)O4)(OCC1CC2CCCC3CCC4OOC32C(O1)O4)Oc1ccccc1,1
N=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1C1CCCC1,1
O=C1CCC(c2ccc3c(c2)OCO3)c2ccccc21,1
O=C(NCCCCCC(=O)N(CCCNc1c2ccccc2nc2ccccc12)CCCNc1c2ccccc2nc2ccccc12)OCC1c2ccccc2-c2ccccc21,1
O=C1CC(=O)NCCC=CC=CC=CC2C=CC3CCCC4OC(C1)C2C34,1
c1ccc(NCCCN2CCNCC2)nc1,1
c1ccc(-c2cc3ncnc(NCCCN4CCOCC4)c3s2)cc1,1
O=C(NCCCCNCCCNC(=O)c1ccco1)c1ccco1,1
O=C1CC23COC4(CCCCC14)C2CCC31OC2CCC1O2,1
O=S(=O)(NCCN1CCOCC1)c1cccc(-c2ccc3nccc(-c4ccncc4)c3n2)c1,1
O=C(NNC(=O)c1ccc2c(c1)C(=O)N(CCNc1ccnc3ccccc13)C2=O)c1ccncc1,1
O=C(CSc1nc2ccccc2s1)c1ccc2ccccc2c1,1
O=c1ccn(CCN2CCCCC2)c(CN2CCCCC2)c1,1
O=C1C=CCC(CC2CCC3C4=CCCC5(CCC(=O)OC5)C4=CCC23)O1,1
c1ccc(CCN(CCCN2CCN(CCCNc3ccnc4ccccc34)CC2)CCc2ccccc2)cc1,1
c1ccc(-c2c3ccccc3[nH+]c3c2[nH]c2ccccc23)cc1,1
O=C(NN=Cc1ccccc1)c1cccs1,1
c1cc(CCCc2ccc(CN3CCCCC3)cc2)ccc1CCCc1ccc(CN2CCCCC2)cc1,1
O=C(C=Cc1ccc(CN2CCCCC2)cc1)c1ccc[nH]1,1
O=C1OC2CC3C1COC14OC5(C(CCC6C7C(=O)C=CC=C7CCC61)C(=O)OC25)C3C4=O,1
O=C1C=C(CCCCCc2nnn[nH]2)C(=O)c2ccccc21,1
c1ccc2c(NCC[N+]3(CCOC4CC5CCCC6CCC7OOC65C(O4)O7)CCN(CCOC4CC5CCCC6CCC7OOC65C(O4)O7)CC3)ccnc2c1,1
O=C(c1ccccc1)c1ccccc1NC(=O)C(c1ccccc1)n1ccnc1,1
O=C(c1ccccc1)c1ccccc1NC(=O)C(c1ccccc1)N1CC[SH+]CC1,1
c1nnc(OC2CC2)nc1-c1cnnc(OC2CC2)n1,1
O=C(C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O)N1CCCCC1,1
O=C(CCN1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCCC1)NCCCc1ccccc1,1
O=C(Cc1ccccc1)NCCCN1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCCC1,1
O=S(=O)(c1ccc(Nc2nccc(Nc3ccc4nc[nH]c4c3)n2)cc1)N1CCOCC1,1
O=C(CCc1cn(S(=O)(=O)c2ccccc2)cn1)OC(c1ccnc2ccccc12)C1CC2CCN1CC2,1
O=C1C2Cc3c([nH]c4ccccc34)C(c3ccc4nonc4c3)N2C(=O)CN1C1CCN(Cc2ccccc2)C1,1
c1c2c(cc3c1OCO3)C1CCCC3CCN(C2)C31,1
O=C1C=C(CN2CC3CCC2CC3)C(=O)c2ccccc21,1
c1ccc(CCn2cc[nH+]c2-c2[nH+]ccn2CCc2ccccc2)cc1,1
c1cc(OCCCOc2cccc(C3=NCCN3)c2)cc(C2=NCCN2)c1,1
c1ccc2cc(-c3ccc4ccccc4n3)ccc2c1,1
O=C(CCOCc1ccccc1)OC(c1ccnc2ccccc12)C1CC2CCN1CC2,1
C1CCC2C(C1)CCC13CCC(CCC21)C3,1
O=C1C=C(OCCN2C(=O)C(=O)c3ccccc32)CS1,1
c1c[n+](Cc2ccc(OCCCCCOc3ccc(C[n+]4ccsc4)cc3)cc2)cs1,1
c1ccc2oc(-c3ccc4c(c3)OCO4)cc2c1,1
O=C(COc1ccccc1)NC(CCN1CCN(Cc2ccccc2)CC1)Cc1ccccc1,1
O=C(NC(CCN1CCN(Cc2ccccc2)CC1)Cc1ccccc1)c1ccc(N2CCNCC2)cc1,1
C(CCSCC1CC2CCCC3CCC4OOC32C(O1)O4)CCSCC1CC2CCCC3CCC4OOC32C(O1)O4,1
O=C1C=CC2(CO2)c2ccccc21,1
O=C(NN=c1scc(-c2ccccc2)n1-c1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,1
c1ccc(CCCN2CCC(Nc3nc(N4CCN(c5ccccc5)CC4)nc4ccccc34)CC2)cc1,1
O=C1C(=Cc2ccccc2)Oc2cc(-c3cccnc3)ccc21,1
O=C(C=Cc1ccccc1)c1ccc(-n2cc(COc3cc(=O)oc4ccccc34)nn2)cc1,1
O=C(Nc1nccs1)c1cccs1,1
c1ccc2ncc(Nc3ccnc4ncnn34)cc2c1,1
c1cc(OCc2ccc(COc3cccc(-c4nc5ccccc5[nH]4)c3)cc2)cc(-c2nc3ccccc3[nH]2)c1,1
O=C1CC23COC4CCC(O4)C2CCC3C2=C1CCCC2=O,1
c1ccc(C[n+]2csc(CCn3cc(CCC[n+]4ccsc4)nn3)c2)cc1,1
O=C(NCc1cccnc1)C1CCC(Cn2c(=S)[nH]c3ccccc3c2=O)CC1,1
c1ccc(CSc2ncnc3c2ncn3Cc2ccc(CCCCc3ccc(C[n+]4ccc(N5CCCC5)cc4)cc3)cc2)cc1,1
c1ncc2ncn(Cc3ccc(C[n+]4ccc(N5CCCC5)cc4)cc3)c2n1,1
O=C(CC1CCC2(CC1)OOC1(CCCCC1)OO2)NCCCNC(=O)CC1CCC2(CC1)OOC1(CCCCC1)OO2,1
C1=CC(c2ccccc2)OOC1c1ccccc1,1
O=C(CNC(=O)N1CCOCC1)NCC(=O)NC(C(=O)N1CCCC1COc1ccccc1)c1ccccc1,1
O=C(CNC(=O)N1CCOCC1)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1COc1ccccc1,1
O=C(CCCCCN1CCCCC1)Nc1cccc(Nc2ccnc3ccccc23)c1,1
c1ccc(CN(c2ccc3ccccc3c2)c2ccnc3ncnn23)cc1,1
S=C1SCN(CCc2ccccc2)CN1CCCCCCN1CN(CCc2ccccc2)CSC1=S,1
c1ccc(-c2cnc(-c3cccnc3)s2)cc1,1
O=C1CC2CC=CCCCC=CCC2C1,1
C=C1C(=O)CC2CC3OC3CCC3OC3CCC12,1
O=C1OCCC=CCC2CCCC(O2)c2ccccc21,1
O=C1c2cccc3cccc(c23)C(=O)N1CCC[NH2+]CCCCCCCCCCC[NH2+]CCCN1C(=O)c2cccc3cccc(c23)C1=O,1
c1ncc2sc(-c3ccoc3)cc2n1,1
c1ncc(-c2cc3ncncc3s2)cn1,1
O=C(NNc1ccnc2ccccc12)c1c[nH]cn1,1
O=C1CC2=C(CCC(c3ccccc3)O2)C1=O,1
N=C(Nc1ccc(-c2ccc(-c3ccc(NC(=N)NC4CCCCC4)cc3)s2)cc1)NC1CCCCC1,1
O=C(Nc1nccs1)c1cscn1,1
c1ccc2[nH]c(-c3ccc(OCCCOc4ccc(-c5nc6ccccc6[nH]5)cc4)cc3)nc2c1,1
O=C1C=CCC2c3c(c4ccccc4n3Cc3ccccc3)CC(COCc3ccccc3)N12,1
O=c1cccc(CCc2cccc(Oc3ccccc3)c2)o1,1
O=C(CNc1cc(=O)c1=O)NN(CCc1ccccc1)C(=O)C=CS(=O)(=O)c1ccccc1,1
c1ccc(COCCCN2CCCC2)cc1,1
O=C1NC(=O)C2(CCN(Cc3cccc(-c4ccccc4)c3)CC2)N1,1
c1cc2oc(CCc3cc4cc(C5=NCCN5)ccc4o3)cc2cc1C1=NCCN1,1
C(=CCn1c[nH+]c2ncncc21)CCC1CCCC2CCCC=C12,1
O=C(CCC1(CCOC(=O)OCCC(NC(=O)N2CCOCC2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)OOC2(O1)C1CC3CC(C1)CC2C3)NCCCN1CCCC1=O,1
c1cc(Cn2ccnc2)cc(Nc2ccnc3ccccc23)c1,1
O=C(OC1C=CC23c4cc5c(cc4CN(CC2OC(=O)c2cccnc2)C3C1)OCO5)c1cccnc1,1
O=C1SCCN1Cc1ccc(Oc2ccc(C3CCCC3)cc2)cc1,1
O=C1N(Cc2ccc(Oc3ccccc3)cc2)CCS1(=O)=O,1
O=C1N(Cc2ccccc2)CCS1(=O)=O,1
c1cc(OCCOc2cccc(-c3nc4ccccc4[nH]3)c2)cc(-c2nc3ccccc3[nH]2)c1,1
O=P(OCCC1CC2CCCC3CCC4OOC32C(O1)O4)(Oc1ccccc1)Oc1ccccc1,1
C1=CC23CCOC2C2CCCC2C1OO3,1
O=C1CC23CCC(OO2)C2CC(OCc4ccccc4)CC2C3O1,1
O=C(ON=CNCCCCCCCCCCCCNC=NOC(=O)c1ccccc1)c1ccccc1,1
c1ccc(C2COc3ccccc3C2)cc1,1
C1=CC2CC3C(Cc4ccc5c(c4)OCO5)C4C=CC(C1)C2C43,1
c1ccc(OCc2ccc3c(COc4ccccc4)cccc3c2)cc1,1
O=C(CNC(=O)OCc1ccccc1)NC(c1ccccc1)C1OOC2(O1)C1CC3CC(C1)CC2C3,1
O=C(OC1CC2(N3CCCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2)c1cccnc1,1
c1ccc(CN2CC3CC2C3)cc1,1
C(=CCn1c[nH+]c2ncncc21)CCC1CCCC2CC=CCC21,1
O=C(CSc1nc2ccc(NS(=O)(=O)c3ccc4ccncc4c3)cc2s1)c1ccc2ccccc2c1,1
O=C1NC(=O)C(Cc2ccccc2)NC1=Cc1ccccc1,1
O=C1C2Cc3c([nH]c4ccccc34)C(c3ccc4c(c3)OCO4)N2C(=O)CN1C1CCNCC1,1
O=C1CCOc2ccc(cc2)CCNC(=O)C(Cc2c[nH]c3ccccc23)N1,1
C1=CC23c4ccccc4CN4CC2OC1CC43,1
O=C1c2ccc(N3CCCCC3)cc2C(=O)N1CCCNc1ccnc2ccccc12,1
O=C1c2cccc(N3CCOCC3)c2C(=O)N1CCNc1ccnc2ccccc12,1
c1cc(COc2ccc(-c3nc4ccccc4[nH]3)cc2)cc(COc2ccc(-c3nc4ccccc4[nH]3)cc2)c1,1
O=C1c2cccc(N3CCOCC3)c2C(=O)N1CCCNc1ccnc2ccccc12,1
c1cc(OCCOc2ccc(C[n+]3ccc(N4CCCC4)cc3)cc2)ccc1C[n+]1ccc(N2CCCC2)cc1,1
N=C1NC(c2cccc(-c3cnn4cccnc34)c2)CC(=O)N1C1CCOCC1,1
c1cnc2ncnn2c1,1
c1ccc(Cn2c[n+](Cc3ccccc3)cn2)cc1,1
c1ccc2c(NCCCCNC(c3ccc(COC4COc5nccn5C4)cc3)c3nnn[nH]3)ccnc2c1,1
c1ccc2c(NCCNC(c3ccc(COC4COc5nccn5C4)cc3)c3nnn[nH]3)ccnc2c1,1
O=C(NC(CCN1CCN(Cc2ccccc2)CC1)Cc1ccccc1)c1ccc(CN2CCNCC2)cc1,1
O=C(CNc1cc(=O)c1=O)NNCCc1ccccc1,1
c1ccc(OCCCCCCCC[n+]2ccsc2)cc1,1
c1ccc2c(c1)[nH]c1ccc3c(c12)C1CCCC2CCCCC21CC3,1
O=C(OC1C=CC2C(CCC=CCCC1)CCC2OC(=O)c1ccccc1)c1ccccc1,1
c1cnc(NCCCCCCCCCCCCNc2ccnc3ccccc23)nc1,1
c1ccc(-c2cc(NCCCN3CCOCC3)n3c(c2)nc2ccccc23)cc1,1
c1cc(OCCCCCCCCOc2cccc(-c3nc4ccccc4[nH]3)c2)cc(-c2nc3ccccc3[nH]2)c1,1
c1ccc(COc2ccc(-c3nc4ccccc4[nH]3)cc2)c(COc2ccc(-c3nc4ccccc4[nH]3)cc2)c1,1
